"country","year","gdpcap","lifexp","pop","continent"
"Greece",1978,9.14857167735171,75,9388188,"Europe"
"Guatemala",1978,7.39141039804221,59.9,6754258,"Americas"
"Honduras",1978,7.02790884759268,64.7,3413426,"Americas"
"Hungary",1978,8.20854742938425,69.7,10704187,"Europe"
"Iceland",1978,9.94374236639984,76,224019,"Europe"
"India",1978,5.47373287178564,52.6,665936435,"Asia"
"Indonesia",1978,5.86008454942998,60.6,140665859,"Asia"
"Israel",1978,9.38390770546171,73,3594470,"Asia"
"Italy",1978,9.39834302656449,73.8,55983298,"Europe"
"Japan",1978,9.97928204592735,75.7,114054587,"Asia"
"Kenya",1978,6.02449467871579,61.4,15081598,"Africa"
"Lesotho",1978,5.71413102719869,58.7,1241159,"Africa"
"Liberia",1978,6.59722342942513,52.1,1775200,"Africa"
"Madagascar",1978,5.83783541541751,53.1,8268902,"Africa"
"Malawi",1978,5.0916293306514,48.3,5807170,"Africa"
"Malaysia",1978,7.44094600996884,68.4,13191699,"Asia"
"Mauritania",1978,6.27664494009247,56,1448664,"Africa"
"Mexico",1978,8.39059148495909,66.5,66025613,"Americas"
"Morocco",1978,6.89540683621979,61.4,19133462,"Africa"
"Nepal",1978,4.99832632392567,51.3,14228941,"Asia"
"Netherlands",1978,9.64215853711338,75.3,13925970,"Europe"
"Nicaragua",1978,7.48602331793867,62.9,3065118,"Americas"
"Niger",1978,5.56988788884692,43.8,5635954,"Africa"
"Nigeria",1978,5.98314329809762,54.1,69512233,"Africa"
"Norway",1978,9.93359916942322,75.3,4056280,"Europe"
"Oman",1978,8.43161057311918,62.8,1032799,"Asia"
"Pakistan",1978,5.75973109235819,57.4,73204087,"Asia"
"Panama",1978,8.05422495501386,73.5,1884512,"Americas"
"Paraguay",1978,7.06129296725417,70.8,3012833,"Americas"
"Peru",1978,7.68859846128936,65.8,16491087,"Americas"
"Philippines",1978,6.95261037185654,64.4,44866279,"Asia"
"Portugal",1978,8.70311066996033,70.9,9560753,"Europe"
"Rwanda",1978,5.44298603903583,46.4,4804375,"Africa"
"Senegal",1978,6.21816278283885,51.5,5289445,"Africa"
"Sierra Leone",1978,5.63472570219905,48.5,2951001,"Africa"
"Singapore",1978,8.99417521778579,71,2344224,"Asia"
"South Africa",1978,8.09392645272997,60.1,27674446,"Africa"
"Spain",1978,9.07649469762748,74.5,37055640,"Europe"
"Sri Lanka",1978,6.01044784497291,67.9,14534087,"Asia"
"Sudan",1978,5.70988828188561,58.3,13429688,"Africa"
"Sweden",1978,9.82630719235133,75.4,8272499,"Europe"
"Thailand",1978,6.60572196945723,67.5,45423442,"Asia"
"Togo",1978,5.83196753671571,55.4,2576468,"Africa"
"Trinidad and Tobago",1978,8.74264394405335,67.5,1054109,"Americas"
"Turkey",1978,7.91511180142533,61.4,41953105,"Europe"
"United Kingdom",1978,9.65321597308502,73,56223974,"Europe"
"United States",1978,10.0195707162285,73.5,225239456,"Americas"
"Uruguay",1978,8.53065496951995,69.7,2875970,"Americas"
"Venezuela",1978,8.77538517756148,69.8,14525929,"Americas"
"Zambia",1978,6.2300838931705,60.2,5532350,"Africa"
"Zimbabwe",1978,6.11979579205831,57,6796946,"Africa"
"Algeria",1979,7.56179286261516,60.4,18760761,"Africa"
"Argentina",1979,8.90240442681632,69.9,27684530,"Americas"
"Australia",1979,9.56783168269686,74.2,14532401,"Oceania"
"Austria",1979,9.63966143968877,72.5,7605888,"Europe"
"Bangladesh",1979,5.55702705502647,53.3,79141947,"Asia"
"Belgium",1979,9.60782504495195,73,9842453,"Europe"
"Benin",1979,5.66544777868708,52.5,3618509,"Africa"
"Bolivia",1979,7.01264960829199,57,5469123,"Americas"
"Botswana",1979,6.9752092878271,65.6,959666,"Africa"
"Brazil",1979,8.10697760533375,65,119341444,"Americas"
"Burkina Faso",1979,5.04366686834018,49.6,6671659,"Africa"
"Burundi",1979,5.09101942532429,46,4018927,"Africa"
"Cameroon",1979,6.51334102152708,55.3,8673666,"Africa"
"Canada",1979,9.71777026938388,74.7,24257594,"Americas"
"Central African Republic",1979,5.85150567901923,49.8,2213888,"Africa"
"Chad",1979,5.06705673884859,51.7,4421448,"Africa"
"Chile",1979,7.76022477480825,69,11070198,"Americas"
"China",1979,5.1655423894834,64,964155176,"Asia"
"Colombia",1979,7.59332843741456,68.9,27113510,"Americas"
"Congo, Dem. Rep.",1979,5.56632550244513,51.5,25656486,"Africa"
"Congo, Rep.",1979,6.74498811997208,54.7,1749859,"Africa"
"Costa Rica",1979,8.08766814448994,75.2,2326708,"Americas"
"Cote d'Ivoire",1979,6.9732746979446,56.9,7912390,"Africa"
"Denmark",1979,9.89404218213897,74.4,5118065,"Europe"
"Dominican Republic",1979,7.45194929926185,69.1,5675930,"Americas"
"Ecuador",1979,7.20501877934977,67.2,7772652,"Americas"
"Egypt",1979,6.6808516090239,57.5,42321740,"Africa"
"El Salvador",1979,7.67529506943264,64.2,4498757,"Americas"
"Finland",1979,9.59098242968733,73.3,4762758,"Europe"
"France",1979,9.64596907351286,74.3,53857610,"Europe"
"Gabon",1979,8.57230322214011,58.2,711544,"Africa"
"Ghana",1979,5.50794795443129,57.6,10550770,"Africa"
"Greece",1979,9.16839839853444,75.3,9513594,"Europe"
"Guatemala",1979,7.41337802321352,60.1,6933492,"Americas"
"Honduras",1979,7.04194582993907,65.6,3523283,"Americas"
"Hungary",1979,8.2333818864023,69.4,10742694,"Europe"
"Iceland",1979,9.98141906520498,76.4,225972,"Europe"
"India",1979,5.39634452384216,53.1,681358553,"Asia"
"Indonesia",1979,5.90543233685083,61.1,144053516,"Asia"
"Israel",1979,9.41917619577429,73.4,3671264,"Asia"
"Italy",1979,9.45333509999627,74,56168376,"Europe"
"Japan",1979,10.0242474445114,76.1,114993274,"Asia"
"Kenya",1979,6.06017210112911,61.7,15661414,"Africa"
"Lesotho",1979,5.71588460094734,59,1274216,"Africa"
"Liberia",1979,6.5991906896913,52.5,1830963,"Africa"
"Madagascar",1979,5.90450553492911,53.6,8507958,"Africa"
"Malawi",1979,5.10258054249999,49.2,5986639,"Africa"
"Malaysia",1979,7.5069254139693,68.8,13504433,"Asia"
"Mauritania",1979,6.29440429706872,56.9,1490811,"Africa"
"Mexico",1979,8.45764875462734,66.7,67688533,"Americas"
"Morocco",1979,6.91662363659449,62,19595092,"Africa"
"Nepal",1979,4.99812520421357,51.8,14554356,"Asia"
"Netherlands",1979,9.65527320503539,75.5,14017909,"Europe"
"Nicaragua",1979,7.14905687542006,60.3,3157356,"Americas"
"Niger",1979,5.60983707241915,44.2,5798584,"Africa"
"Nigeria",1979,6.01875854900291,54.5,71619216,"Africa"
"Norway",1979,9.972848110818,75.5,4069626,"Europe"
"Oman",1979,8.41757352307089,63.7,1091855,"Asia"
"Pakistan",1979,5.76358788446107,57.9,75575981,"Asia"
"Panama",1979,8.0741751903851,73.8,1931393,"Americas"
"Paraguay",1979,7.14198657029205,71.1,3094479,"Americas"
"Peru",1979,7.71886544167379,65.9,16924758,"Americas"
"Philippines",1979,6.97942642548646,64.8,46113992,"Asia"
"Portugal",1979,8.7472475761363,71.5,9667021,"Europe"
"Rwanda",1979,5.52197141193797,47,4968628,"Africa"
"Senegal",1979,6.26181153926886,52.1,5424299,"Africa"
"Sierra Leone",1979,5.65728003035899,48.5,3017670,"Africa"
"Singapore",1979,9.07132445514975,71.1,2375417,"Asia"
"South Africa",1979,8.10915968329075,60.6,28360820,"Africa"
"Spain",1979,9.06803730583409,74.9,37397232,"Europe"
"Sri Lanka",1979,6.05283825981518,68.6,14789300,"Asia"
"Sudan",1979,5.62639366968217,58.5,13917268,"Africa"
"Sweden",1979,9.86180606062879,75.5,8294832,"Europe"
"Thailand",1979,6.63634990228423,67.6,46412310,"Asia"
"Togo",1979,5.75504256730925,55.8,2642845,"Africa"
"Trinidad and Tobago",1979,8.76325209427396,67.8,1069199,"Americas"
"Turkey",1979,7.88713896491505,62,42912350,"Europe"
"United Kingdom",1979,9.67941593945579,73.1,56220089,"Europe"
"United States",1979,10.0395275789061,73.7,227411604,"Americas"
"Uruguay",1979,8.58387331512259,70.1,2896021,"Americas"
"Venezuela",1979,8.74958587318621,70.1,14931741,"Americas"
"Zambia",1979,6.16670863468133,60.1,5727577,"Africa"
"Zimbabwe",1979,6.11836305410818,57.4,7031159,"Africa"
"Algeria",1980,7.53693744804974,60.8,19337723,"Africa"
"Argentina",1980,8.92806834055933,70.2,28105889,"Americas"
"Australia",1980,9.58575496570553,74.5,14708323,"Oceania"
"Austria",1980,9.65682704060998,72.7,7597269,"Europe"
"Bangladesh",1980,5.5364767399985,53.8,81364176,"Asia"
"Belgium",1980,9.65020430712036,73.3,9855747,"Europe"
"Benin",1980,5.70478163765989,53,3718024,"Africa"
"Bolivia",1980,6.97634930667481,57.4,5589572,"Americas"
"Botswana",1980,7.05096178897326,65.8,996331,"Africa"
"Brazil",1980,8.17076439595846,65.3,122199721,"Americas"
"Burkina Faso",1980,5.02788673982903,50.2,6822840,"Africa"
"Burundi",1980,5.07244009828225,46.4,4126544,"Africa"
"Cameroon",1980,6.46370291823821,55.8,8932121,"Africa"
"Canada",1980,9.72623346122339,75,24515788,"Americas"
"Central African Republic",1980,5.77887948666776,49.9,2274095,"Africa"
"Chad",1980,4.98358923251605,51.8,4512795,"Africa"
"Chile",1980,7.82415309592248,69.7,11234340,"Americas"
"China",1980,5.22810765161445,64.5,977837433,"Asia"
"Colombia",1980,7.6107808719676,69.4,27737905,"Americas"
"Congo, Dem. Rep.",1980,5.55939669468447,51.7,26357407,"Africa"
"Congo, Rep.",1980,6.87829931251581,55.1,1801688,"Africa"
"Costa Rica",1980,8.06747515548648,75.4,2389309,"Americas"
"Cote d'Ivoire",1980,6.81235286917476,57.4,8265549,"Africa"
"Denmark",1980,9.88793879926489,74.3,5123435,"Europe"
"Dominican Republic",1980,7.50553180145898,69.4,5809271,"Americas"
"Ecuador",1980,7.22075218138252,67.7,7976449,"Americas"
"Egypt",1980,6.7529719868479,58.2,43369552,"Africa"
"El Salvador",1980,7.53330738871217,59.1,4577683,"Americas"
"Finland",1980,9.6403601768233,73.7,4779454,"Europe"
"France",1980,9.65771303301281,74.5,54053224,"Europe"
"Gabon",1980,8.56890159281495,58.7,729165,"Africa"
"Ghana",1980,5.48871555065109,57.8,10802025,"Africa"
"Greece",1980,9.16532468673539,75.6,9620274,"Europe"
"Guatemala",1980,7.42596702268209,60.1,7118628,"Americas"
"Honduras",1980,7.01727498540204,66.3,3635862,"Americas"
"Hungary",1980,8.23472895196632,69.2,10759022,"Europe"
"Iceland",1980,10.0267180703491,76.7,228127,"Europe"
"India",1980,5.43811641910417,53.6,697229745,"Asia"
"Indonesia",1980,5.96617148727899,61.5,147490366,"Asia"
"Israel",1980,9.46162174359961,73.8,3744667,"Asia"
"Italy",1980,9.48500013071099,74.2,56336446,"Europe"
"Japan",1980,10.0441936416731,76.3,115912104,"Asia"
"Kenya",1980,6.0766228923359,62,16267906,"Africa"
"Lesotho",1980,5.66131675113386,59.2,1307403,"Africa"
"Liberia",1980,6.52561646642941,53,1892529,"Africa"
"Madagascar",1980,5.88594760449388,53.8,8746516,"Africa"
"Malawi",1980,5.07656789555215,49.9,6163225,"Africa"
"Malaysia",1980,7.55465853612356,69.1,13833739,"Asia"
"Mauritania",1980,6.29867221694258,57.2,1534085,"Africa"
"Mexico",1980,8.52207023965894,67,69330974,"Americas"
"Morocco",1980,6.92629887972318,62.7,20071902,"Africa"
"Nepal",1980,4.95102495580367,52.2,14890080,"Asia"
"Netherlands",1980,9.67935265812869,75.8,14103279,"Europe"
"Nicaragua",1980,7.16548501211932,65.8,3249910,"Americas"
"Niger",1980,5.55869945780757,44.4,5963159,"Africa"
"Nigeria",1980,6.03150238065437,54.8,73698096,"Africa"
"Norway",1980,10.0136925055855,75.7,4082525,"Europe"
"Oman",1980,8.41971883388777,64.6,1154375,"Asia"
"Pakistan",1980,5.82725560770054,58.6,78071984,"Asia"
"Panama",1980,8.06158828507218,74.3,1978575,"Americas"
"Paraguay",1980,7.25239883709312,71.4,3180628,"Americas"
"Peru",1980,7.72373788944345,65.9,17359118,"Americas"
"Philippines",1980,7.00160830401556,65.2,47396966,"Asia"
"Portugal",1980,8.78130470516967,71.8,9755635,"Europe"
"Rwanda",1980,5.57480235686891,48,5140786,"Africa"
"Senegal",1980,6.2029527528051,52.8,5568651,"Africa"
"Sierra Leone",1980,5.68270471418316,48.4,3086406,"Africa"
"Singapore",1980,9.15456028476046,71.4,2414524,"Asia"
"South Africa",1980,8.14996189992759,61.1,29077143,"Africa"
"Spain",1980,9.08350926870946,75.4,37704867,"Europe"
"Sri Lanka",1980,6.09082966588738,69.7,15036562,"Asia"
"Sudan",1980,5.60893688511311,58.6,14418063,"Africa"
"Sweden",1980,9.87663292887071,75.7,8310915,"Europe"
"Thailand",1980,6.66571355478951,67.6,47385325,"Asia"
"Togo",1980,5.8637478364066,56.1,2720838,"Africa"
"Trinidad and Tobago",1980,8.84615957489553,67.9,1085308,"Americas"
"Turkey",1980,7.8400623253831,62.7,43905790,"Europe"
"United Kingdom",1980,9.65618881328679,73.4,56221513,"Europe"
"United States",1980,10.0270547233391,73.8,229588208,"Americas"
"Uruguay",1980,8.63388195372943,70.4,2915775,"Americas"
"Venezuela",1980,8.67270533945348,70.2,15343917,"Americas"
"Zambia",1980,6.16387754798035,60,5929497,"Africa"
"Zimbabwe",1980,6.21711614603972,59.8,7289083,"Africa"
"Algeria",1981,7.53349116473883,62.1,19943667,"Africa"
"Argentina",1981,8.85430218811985,70.3,28543366,"Americas"
"Australia",1981,9.60333289105736,74.8,14898019,"Oceania"
"Austria",1981,9.65283287107442,72.9,7591618,"Europe"
"Bangladesh",1981,5.54615598508375,54.2,83599582,"Asia"
"Belgium",1981,9.64743393523251,73.6,9865512,"Europe"
"Benin",1981,5.77286885110476,53.4,3822206,"Africa"
"Bolivia",1981,6.95722727255782,58,5711598,"Americas"
"Botswana",1981,7.10157840508074,66.2,1033073,"Africa"
"Brazil",1981,8.10247723293239,66.4,125107382,"Americas"
"Burkina Faso",1981,5.04539670947205,50.7,6985158,"Africa"
"Burundi",1981,5.15686635867955,47.2,4239673,"Africa"
"Cameroon",1981,6.59227107797903,56.2,9201146,"Africa"
"Canada",1981,9.74825907417598,75.4,24768525,"Americas"
"Central African Republic",1981,5.73464363493373,50.1,2340259,"Africa"
"Chad",1981,4.97180829158877,51.7,4610964,"Africa"
"Chile",1981,7.85537850868396,70.5,11400489,"Americas"
"China",1981,5.26599124220029,64.8,991553829,"Asia"
"Colombia",1981,7.6106886516777,69.7,28375995,"Americas"
"Congo, Dem. Rep.",1981,5.55480494437632,51.9,27049145,"Africa"
"Congo, Rep.",1981,7.01121308924356,55.5,1855391,"Africa"
"Costa Rica",1981,8.01680679085726,75.8,2454127,"Americas"
"Cote d'Ivoire",1981,6.80247675507401,57.7,8629121,"Africa"
"Denmark",1981,9.87931424884405,74.4,5124807,"Europe"
"Dominican Republic",1981,7.52451634994114,69.6,5943591,"Americas"
"Ecuador",1981,7.22643786391164,68.2,8183194,"Americas"
"Egypt",1981,6.76625952537958,58.8,44465918,"Africa"
"El Salvador",1981,7.40732455996052,61.1,4652058,"Americas"
"Finland",1981,9.64887816999344,74,4800899,"Europe"
"France",1981,9.6624921464686,74.8,54279038,"Europe"
"Gabon",1981,8.58932098677046,59.1,747593,"Africa"
"Ghana",1981,5.42388737774934,58,11117608,"Africa"
"Greece",1981,9.14069934637559,75.7,9704947,"Europe"
"Guatemala",1981,7.40778568287073,57.4,7310397,"Americas"
"Honduras",1981,7.01127171336679,66.8,3750843,"Americas"
"Hungary",1981,8.26292540044997,69.2,10750270,"Europe"
"Iceland",1981,10.0570778552386,76.9,230525,"Europe"
"India",1981,5.47323897152648,54.2,713561406,"Asia"
"Indonesia",1981,6.02185158636363,61.9,150978841,"Asia"
"Israel",1981,9.49190523489471,74.1,3815270,"Asia"
"Italy",1981,9.49220642663771,74.5,56489623,"Europe"
"Japan",1981,10.0777251667195,76.7,116821569,"Asia"
"Kenya",1981,6.07552545292266,62.4,16901181,"Africa"
"Lesotho",1981,5.64156187306631,59.4,1340694,"Africa"
"Liberia",1981,6.47006523086464,53.4,1961795,"Africa"
"Madagascar",1981,5.75813851926563,54,8983494,"Africa"
"Malawi",1981,4.99545930645756,50.4,6327344,"Africa"
"Malaysia",1981,7.59705805929603,69.5,14180093,"Asia"
"Mauritania",1981,6.30380710535359,57.5,1578585,"Africa"
"Mexico",1981,8.58398704512825,67.5,70950741,"Americas"
"Morocco",1981,6.87165894176716,63.4,20564359,"Africa"
"Nepal",1981,5.00749326709522,52.7,15237302,"Asia"
"Netherlands",1981,9.66462521080081,76,14181967,"Europe"
"Nicaragua",1981,7.18971927535247,66.2,3342666,"Americas"
"Niger",1981,5.53668947611469,44.6,6129762,"Africa"
"Nigeria",1981,5.86385539676547,55.1,75729572,"Africa"
"Norway",1981,10.0256086252889,75.8,4095177,"Europe"
"Oman",1981,8.5207417880928,65.4,1220548,"Asia"
"Pakistan",1981,5.86943868952371,59.1,80691701,"Asia"
"Panama",1981,8.12676571366363,74.6,2026057,"Americas"
"Paraguay",1981,7.30564610113876,71.8,3271454,"Americas"
"Peru",1981,7.7683329891102,66.1,17792551,"Americas"
"Philippines",1981,7.00729332964079,65.5,48715592,"Asia"
"Portugal",1981,8.78868541532348,72,9824239,"Europe"
"Rwanda",1981,5.59652465210127,48.8,5313908,"Africa"
"Senegal",1981,6.22591569114495,53.4,5723541,"Africa"
"Sierra Leone",1981,5.68944907079394,48.5,3155368,"Africa"
"Singapore",1981,9.208322655655,71.6,2463245,"Asia"
"South Africa",1981,8.17786942115464,61.5,29828874,"Africa"
"Spain",1981,9.07416230880706,75.7,37976189,"Europe"
"Sri Lanka",1981,6.13950169403162,70.4,15274137,"Asia"
"Sudan",1981,5.64737279703156,58.9,14935471,"Africa"
"Sweden",1981,9.87340894735544,76,8319810,"Europe"
"Thailand",1981,6.70272305137402,67.9,48336894,"Asia"
"Togo",1981,5.79893925117969,56.5,2812071,"Africa"
"Trinidad and Tobago",1981,8.87356779573754,68.1,1102562,"Americas"
"Turkey",1981,7.8645169667457,63.2,44936836,"Europe"
"United Kingdom",1981,9.64251765718403,73.8,56231020,"Europe"
"United States",1981,10.0423353689646,74,231765783,"Americas"
"Uruguay",1981,8.64278429695766,70.9,2935036,"Americas"
"Venezuela",1981,8.63417584551941,70.3,15761800,"Americas"
"Zambia",1981,6.19096661405794,59.8,6138069,"Africa"
"Zimbabwe",1981,6.29717084382399,60.4,7571965,"Africa"
"Algeria",1982,7.56248075181893,63.4,20575701,"Africa"
"Argentina",1982,8.78818895645709,70.7,28993989,"Americas"
"Australia",1982,9.61852499351993,75,15101227,"Oceania"
"Austria",1982,9.67202865876524,73,7588957,"Europe"
"Bangladesh",1982,5.54259055722949,54.7,85868228,"Asia"
"Belgium",1982,9.65363794288438,73.8,9872709,"Europe"
"Benin",1982,5.76767090859537,53.8,3931355,"Africa"
"Bolivia",1982,6.89566499060729,58.4,5835186,"Americas"
"Botswana",1982,7.18135891213871,66.5,1069962,"Africa"
"Brazil",1982,8.08504723973576,67,128054757,"Americas"
"Burkina Faso",1982,5.11213231887536,51.1,7158256,"Africa"
"Burundi",1982,5.11431538463032,48,4359122,"Africa"
"Cameroon",1982,6.63610848785052,56.7,9480638,"Africa"
"Canada",1982,9.70719681000507,75.8,25017501,"Americas"
"Central African Republic",1982,5.77890236388719,50.1,2411693,"Africa"
"Chad",1982,5.00074456705341,51.9,4716073,"Africa"
"Chile",1982,7.73078464264341,70.9,11569135,"Americas"
"China",1982,5.33835920162304,65.2,1005328574,"Asia"
"Colombia",1982,7.59787287297565,70,29027158,"Americas"
"Congo, Dem. Rep.",1982,5.52287047516942,52.1,27741104,"Africa"
"Congo, Rep.",1982,7.19357668095975,55.9,1910800,"Africa"
"Costa Rica",1982,7.91326250435512,76.2,2521163,"Americas"
"Cote d'Ivoire",1982,6.76091417362137,57.8,9002400,"Africa"
"Denmark",1982,9.91651581742926,74.6,5122810,"Europe"
"Dominican Republic",1982,7.51863131913065,69.8,6078816,"Americas"
"Ecuador",1982,7.19369987464493,68.7,8392935,"Americas"
"Egypt",1982,6.83693159064376,59.4,45610430,"Africa"
"El Salvador",1982,7.32761277270717,63.9,4722272,"Americas"
"Finland",1982,9.67331140790469,74.3,4826135,"Europe"
"France",1982,9.68104001269973,75,54528408,"Europe"
"Gabon",1982,8.52805637934996,59.5,766867,"Africa"
"Ghana",1982,5.31901606333244,58.1,11488112,"Africa"
"Greece",1982,9.12314361765978,75.8,9771250,"Europe"
"Guatemala",1982,7.34703303632539,58.3,7508161,"Americas"
"Honduras",1982,6.96653591747055,67,3868296,"Americas"
"Hungary",1982,8.29152970272513,69.3,10719749,"Europe"
"Iceland",1982,10.0650285867251,77.1,233121,"Europe"
"India",1982,5.48442208606571,54.6,730303461,"Asia"
"Indonesia",1982,6.01050632179392,62.3,154506266,"Asia"
"Israel",1982,9.49105088095384,74.3,3883547,"Asia"
"Italy",1982,9.49559293555988,74.9,56626403,"Europe"
"Japan",1982,10.1041483191308,77,117708919,"Asia"
"Kenya",1982,6.05230975259405,62.6,17559778,"Africa"
"Lesotho",1982,5.64030172916555,59.7,1374044,"Africa"
"Liberia",1982,6.41057729605255,53.7,2036325,"Africa"
"Madagascar",1982,5.71464405290359,54.2,9220693,"Africa"
"Malawi",1982,4.99579928474894,50.7,6483571,"Africa"
"Malaysia",1982,7.62946136593784,69.9,14543585,"Asia"
"Mauritania",1982,6.25147584436418,57.9,1624310,"Africa"
"Mexico",1982,8.55699352252011,68.2,72547995,"Americas"
"Morocco",1982,6.93659964549272,64.2,21070647,"Africa"
"Nepal",1982,5.02091532042888,53.4,15596012,"Asia"
"Netherlands",1982,9.6475544278364,76.1,14255051,"Europe"
"Nicaragua",1982,7.15415938578713,66.7,3435527,"Americas"
"Niger",1982,5.5250415389805,44.7,6299343,"Africa"
"Nigeria",1982,5.83581567492582,55.4,77729802,"Africa"
"Norway",1982,10.0231850397934,75.9,4107655,"Europe"
"Oman",1982,8.57437133657263,66.3,1290007,"Asia"
"Pakistan",1982,5.8984533693471,59.6,83427522,"Asia"
"Panama",1982,8.15652487169848,74.8,2073826,"Americas"
"Paraguay",1982,7.23841476568721,72.2,3366726,"Americas"
"Peru",1982,7.73821012307207,66.2,18225727,"Americas"
"Philippines",1982,7.01497120510092,65.9,50068493,"Asia"
"Portugal",1982,8.80370105024896,72.3,9873144,"Europe"
"Rwanda",1982,5.5850743795142,49.4,5486431,"Africa"
"Senegal",1982,6.27390455466414,54.1,5888261,"Africa"
"Sierra Leone",1982,5.71478561414812,48.6,3224346,"Africa"
